team_a,team_b,avg_batting_a,avg_batting_b,avg_wickets_a,avg_wickets_b,match_date,match_type,winner,winner_a,winner_b,draws
Sapphires,Spirit,nan,nan,nan,nan,2022-05-08,T20,Spirit,0,0,0
Denmark,Finland,154.0,87.5,6.5,8.5,2022-05-08,T20,Denmark,1,1,0
Barmy Army,Tornadoes,nan,nan,nan,nan,2022-05-08,T20,Barmy Army,0,0,0
Royal Challengers Bangalore,Sunrisers Hyderabad,68.0,72.0,10.0,1.0,2022-05-08,T20,Royal Challengers Bangalore,0,1,0
Barmy Army,Tornadoes,nan,nan,nan,nan,2022-05-08,T20,Barmy Army,0,0,0
Royal Challengers Bangalore,Sunrisers Hyderabad,68.0,72.0,10.0,1.0,2022-05-08,T20,Royal Challengers Bangalore,0,1,0
Sapphires,Spirit,nan,nan,nan,nan,2022-05-08,T20,Spirit,0,0,0
Chennai Super Kings,Delhi Capitals,nan,nan,nan,nan,2022-05-08,T20,Chennai Super Kings,0,0,0
Chennai Super Kings,Delhi Capitals,nan,nan,nan,nan,2022-05-08,T20,Chennai Super Kings,0,0,0
Denmark,Finland,154.0,87.5,6.5,8.5,2022-05-08,T20,Denmark,1,1,0
Kolkata Knight Riders,Mumbai Indians,162.0,161.0,5.0,4.0,2022-05-09,T20,Kolkata Knight Riders,1,0,0
Kolkata Knight Riders,Mumbai Indians,162.0,161.0,5.0,4.0,2022-05-09,T20,Kolkata Knight Riders,1,0,0
Leinster Lightning,Munster Reds,nan,nan,nan,nan,2022-05-10,ODM,Munster Reds,0,0,0
Barmy Army,Sapphires,nan,nan,nan,nan,2022-05-10,T20,Barmy Army,0,0,0
Barmy Army,Sapphires,nan,nan,nan,nan,2022-05-10,T20,Barmy Army,0,0,0
Gibraltar,Malta,nan,nan,nan,nan,2022-05-10,T20,Malta,0,0,0
Leinster Lightning,Munster Reds,nan,nan,nan,nan,2022-05-10,ODM,Munster Reds,0,0,0
Hungary,Malta,nan,nan,nan,nan,2022-05-10,T20,Malta,0,0,0
Gibraltar,Malta,nan,nan,nan,nan,2022-05-10,T20,Malta,0,0,0
Gujarat Titans,Lucknow Super Giants,161.0,158.0,5.0,6.0,2022-05-10,T20,Gujarat Titans,1,0,0
Spirit,Warriors (FairBreak),nan,nan,nan,nan,2022-05-10,T20,Spirit,0,0,0
Spirit,Warriors (FairBreak),nan,nan,nan,nan,2022-05-10,T20,Spirit,0,0,0
Gujarat Titans,Lucknow Super Giants,161.0,158.0,5.0,6.0,2022-05-10,T20,Gujarat Titans,1,0,0
Gibraltar,Hungary,nan,nan,nan,nan,2022-05-10,T20,Hungary,0,0,0
Gibraltar,Hungary,nan,nan,nan,nan,2022-05-10,T20,Hungary,0,0,0
Hungary,Malta,nan,nan,nan,nan,2022-05-10,T20,Malta,0,0,0
Delhi Capitals,Rajasthan Royals,207.0,222.0,8.0,2.0,2022-05-11,T20,Delhi Capitals,0,1,0
Spirit,Tornadoes,nan,nan,nan,nan,2022-05-11,T20,Spirit,0,0,0
Czech Republic,Gibraltar,nan,nan,nan,nan,2022-05-11,T20,Czech Republic,0,0,0
Czech Republic,Gibraltar,nan,nan,nan,nan,2022-05-11,T20,Czech Republic,0,0,0
Malta,Romania,nan,nan,nan,nan,2022-05-11,T20,Malta,0,0,0
Falcons,Sapphires,nan,nan,nan,nan,2022-05-11,T20,Sapphires,0,0,0
Falcons,Sapphires,nan,nan,nan,nan,2022-05-11,T20,Sapphires,0,0,0
Spirit,Tornadoes,nan,nan,nan,nan,2022-05-11,T20,Spirit,0,0,0
Malta,Romania,nan,nan,nan,nan,2022-05-11,T20,Malta,0,0,0
Bulgaria,Hungary,nan,nan,nan,nan,2022-05-11,T20,Hungary,0,0,0
Delhi Capitals,Rajasthan Royals,207.0,222.0,8.0,2.0,2022-05-11,T20,Delhi Capitals,0,1,0
Bulgaria,Hungary,nan,nan,nan,nan,2022-05-11,T20,Hungary,0,0,0
Durham,Glamorgan,383.0,227.0,10.0,7.5,2022-05-12,MDM,Durham,0,0,1
Bulgaria,Czech Republic,nan,nan,nan,nan,2022-05-12,T20,Czech Republic,0,0,0
Northamptonshire,Warwickshire,nan,nan,nan,nan,2022-05-12,MDM,draw,0,0,0
Leicestershire,Sussex,nan,nan,nan,nan,2022-05-12,MDM,draw,0,0,0
Leicestershire,Sussex,nan,nan,nan,nan,2022-05-12,MDM,draw,0,0,0
Northamptonshire,Warwickshire,nan,nan,nan,nan,2022-05-12,MDM,draw,0,0,0
Leicestershire,Sussex,nan,nan,nan,nan,2022-05-12,MDM,draw,0,0,0
Durham,Glamorgan,383.0,227.0,10.0,7.5,2022-05-12,MDM,Durham,0,0,1
Durham,Glamorgan,383.0,227.0,10.0,7.5,2022-05-12,MDM,Durham,0,0,1
Durham,Glamorgan,383.0,227.0,10.0,7.5,2022-05-12,MDM,Durham,0,0,1
Bulgaria,Czech Republic,nan,nan,nan,nan,2022-05-12,T20,Czech Republic,0,0,0
Derbyshire,Worcestershire,nan,nan,nan,nan,2022-05-12,MDM,draw,0,0,0
Derbyshire,Worcestershire,nan,nan,nan,nan,2022-05-12,MDM,draw,0,0,0
Middlesex,Nottinghamshire,nan,nan,nan,nan,2022-05-12,MDM,draw,0,0,0
Falcons,Tornadoes,nan,nan,nan,nan,2022-05-12,T20,Tornadoes,0,0,0
Middlesex,Nottinghamshire,nan,nan,nan,nan,2022-05-12,MDM,draw,0,0,0
Middlesex,Nottinghamshire,nan,nan,nan,nan,2022-05-12,MDM,draw,0,0,0
Derbyshire,Worcestershire,nan,nan,nan,nan,2022-05-12,MDM,draw,0,0,0
Middlesex,Nottinghamshire,nan,nan,nan,nan,2022-05-12,MDM,draw,0,0,0
Lancashire,Yorkshire,nan,nan,nan,nan,2022-05-12,MDM,draw,0,0,0
Kent,Surrey,nan,nan,nan,nan,2022-05-12,MDM,draw,0,0,0
Lancashire,Yorkshire,nan,nan,nan,nan,2022-05-12,MDM,draw,0,0,0
Czech Republic,Malta,nan,nan,nan,nan,2022-05-12,T20,Malta,0,0,0
Lancashire,Yorkshire,nan,nan,nan,nan,2022-05-12,MDM,draw,0,0,0
North-West Warriors,Northern Knights,nan,nan,nan,nan,2022-05-12,ODM,Northern Knights,0,0,0
Hungary,Romania,nan,nan,nan,nan,2022-05-12,T20,Hungary,0,0,0
Hungary,Romania,nan,nan,nan,nan,2022-05-12,T20,Hungary,0,0,0
Kent,Surrey,nan,nan,nan,nan,2022-05-12,MDM,draw,0,0,0
Czech Republic,Malta,nan,nan,nan,nan,2022-05-12,T20,Malta,0,0,0
Chennai Super Kings,Mumbai Indians,156.0,155.0,7.0,7.0,2022-05-12,T20,Mumbai Indians,1,0,0
Kent,Surrey,nan,nan,nan,nan,2022-05-12,MDM,draw,0,0,0
Gloucestershire,Somerset,nan,nan,nan,nan,2022-05-12,MDM,Somerset,0,0,0
Gloucestershire,Somerset,nan,nan,nan,nan,2022-05-12,MDM,Somerset,0,0,0
Gloucestershire,Somerset,nan,nan,nan,nan,2022-05-12,MDM,Somerset,0,0,0
North-West Warriors,Northern Knights,nan,nan,nan,nan,2022-05-12,ODM,Northern Knights,0,0,0
Falcons,Tornadoes,nan,nan,nan,nan,2022-05-12,T20,Tornadoes,0,0,0
Barmy Army,Warriors (FairBreak),nan,nan,nan,nan,2022-05-12,T20,Warriors (FairBreak),0,0,0
Chennai Super Kings,Mumbai Indians,156.0,155.0,7.0,7.0,2022-05-12,T20,Mumbai Indians,1,0,0
Barmy Army,Warriors (FairBreak),nan,nan,nan,nan,2022-05-12,T20,Warriors (FairBreak),0,0,0
Czech Republic,Romania,nan,nan,nan,nan,2022-05-13,T20,Romania,0,0,0
Bulgaria,Gibraltar,nan,nan,nan,nan,2022-05-13,T20,Gibraltar,0,0,0
Punjab Kings,Royal Challengers Bangalore,208.0,205.0,5.0,2.0,2022-05-13,T20,Punjab Kings,1,0,0
Bulgaria,Romania,nan,nan,nan,nan,2022-05-13,T20,Romania,0,0,0
Punjab Kings,Royal Challengers Bangalore,208.0,205.0,5.0,2.0,2022-05-13,T20,Punjab Kings,1,0,0
Bulgaria,Gibraltar,nan,nan,nan,nan,2022-05-13,T20,Gibraltar,0,0,0
Bulgaria,Romania,nan,nan,nan,nan,2022-05-13,T20,Romania,0,0,0
Czech Republic,Romania,nan,nan,nan,nan,2022-05-13,T20,Romania,0,0,0
Kolkata Knight Riders,Sunrisers Hyderabad,175.0,176.0,8.0,3.0,2022-05-14,T20,Kolkata Knight Riders,0,1,0
Southern Vipers,Thunder,nan,nan,nan,nan,2022-05-14,T20,Southern Vipers,0,0,0
Gibraltar,Romania,nan,nan,nan,nan,2022-05-14,T20,Romania,0,0,0
Gibraltar,Romania,nan,nan,nan,nan,2022-05-14,T20,Romania,0,0,0
Lightning,Northern Diamonds,nan,nan,nan,nan,2022-05-14,T20,Northern Diamonds,0,0,0
Kolkata Knight Riders,Sunrisers Hyderabad,175.0,176.0,8.0,3.0,2022-05-14,T20,Kolkata Knight Riders,0,1,0
Barmy Army,Tornadoes,153.0,150.0,2.0,2.0,2022-05-14,T20,Tornadoes,1,0,0
Barmy Army,Tornadoes,153.0,150.0,2.0,2.0,2022-05-14,T20,Tornadoes,1,0,0
Czech Republic,Hungary,nan,nan,nan,nan,2022-05-14,T20,Czech Republic,0,0,0
Czech Republic,Hungary,nan,nan,nan,nan,2022-05-14,T20,Czech Republic,0,0,0
Central Sparks,Western Storm,nan,nan,nan,nan,2022-05-14,T20,Central Sparks,0,0,0
South East Stars,Sunrisers,nan,nan,nan,nan,2022-05-14,T20,South East Stars,0,0,0
South East Stars,Sunrisers,nan,nan,nan,nan,2022-05-14,T20,South East Stars,0,0,0
Bulgaria,Malta,nan,nan,nan,nan,2022-05-14,T20,Malta,0,0,0
Lightning,Northern Diamonds,nan,nan,nan,nan,2022-05-14,T20,Northern Diamonds,0,0,0
Bulgaria,Malta,nan,nan,nan,nan,2022-05-14,T20,Malta,0,0,0
Falcons,Spirit,120.0,147.0,9.0,3.0,2022-05-14,T20,Falcons,0,1,0
Falcons,Spirit,120.0,147.0,9.0,3.0,2022-05-14,T20,Falcons,0,1,0
Central Sparks,Western Storm,nan,nan,nan,nan,2022-05-14,T20,Central Sparks,0,0,0
Southern Vipers,Thunder,nan,nan,nan,nan,2022-05-14,T20,Southern Vipers,0,0,0
Falcons,Tornadoes,138.0,141.0,4.0,3.0,2022-05-15,T20,Tornadoes,0,1,0
Falcons,Tornadoes,138.0,141.0,4.0,3.0,2022-05-15,T20,Tornadoes,0,1,0
Lucknow Super Giants,Rajasthan Royals,162.0,165.0,8.0,6.0,2022-05-15,T20,Rajasthan Royals,0,1,0
Barmy Army,Spirit,125.0,75.0,6.0,10.0,2022-05-15,T20,Spirit,1,0,0
Chennai Super Kings,Gujarat Titans,169.0,170.0,5.0,7.0,2022-05-15,T20,Gujarat Titans,0,1,0
Malta,Romania,166.0,165.0,5.0,4.0,2022-05-15,T20,Romania,1,0,0
Czech Republic,Hungary,175.0,169.0,3.0,7.0,2022-05-15,T20,Czech Republic,1,0,0
Czech Republic,Hungary,175.0,169.0,3.0,7.0,2022-05-15,T20,Czech Republic,1,0,0
Barmy Army,Spirit,125.0,75.0,6.0,10.0,2022-05-15,T20,Spirit,1,0,0
Bangladesh,Sri Lanka,114.0,136.0,5.0,6.0,2022-05-15,Test,draw,0,1,0
Chennai Super Kings,Gujarat Titans,169.0,170.0,5.0,7.0,2022-05-15,T20,Gujarat Titans,0,1,0
Bangladesh,Sri Lanka,114.0,136.0,5.0,6.0,2022-05-15,Test,draw,0,1,0
Bangladesh,Sri Lanka,114.0,136.0,5.0,6.0,2022-05-15,Test,draw,0,1,0
Malta,Romania,166.0,165.0,5.0,4.0,2022-05-15,T20,Romania,1,0,0
Bulgaria,Gibraltar,192.0,213.0,6.0,0.0,2022-05-15,T20,Bulgaria,0,1,0
Lucknow Super Giants,Rajasthan Royals,162.0,165.0,8.0,6.0,2022-05-15,T20,Rajasthan Royals,0,1,0
Bulgaria,Gibraltar,192.0,213.0,6.0,0.0,2022-05-15,T20,Bulgaria,0,1,0
Delhi Capitals,Punjab Kings,119.0,115.0,1.0,10.0,2022-05-16,T20,Delhi Capitals,1,0,0
Nepal,Uganda,nan,nan,nan,nan,2022-05-16,T20,Uganda,0,0,0
Nepal,Uganda,nan,nan,nan,nan,2022-05-16,T20,Uganda,0,0,0
Delhi Capitals,Punjab Kings,119.0,115.0,1.0,10.0,2022-05-16,T20,Delhi Capitals,1,0,0
Nepal,Uganda,90.0,102.0,9.0,5.0,2022-05-17,T20,Uganda,0,1,0
Namibia,Zimbabwe,82.75,101.75,7.25,1.75,2022-05-17,T20,Zimbabwe,1,3,0
Leinster Lightning,Northern Knights,nan,nan,nan,nan,2022-05-17,ODM,no result,0,0,0
Mumbai Indians,Sunrisers Hyderabad,nan,nan,nan,nan,2022-05-17,T20,Sunrisers Hyderabad,0,0,0
Nepal,Uganda,90.0,102.0,9.0,5.0,2022-05-17,T20,Uganda,0,1,0
Mumbai Indians,Sunrisers Hyderabad,nan,nan,nan,nan,2022-05-17,T20,Sunrisers Hyderabad,0,0,0
Namibia,Zimbabwe,82.75,101.75,7.25,1.75,2022-05-17,T20,Zimbabwe,1,3,0
Northern Diamonds,Thunder,nan,nan,nan,nan,2022-05-18,T20,Thunder,0,0,0
Northern Diamonds,Thunder,nan,nan,nan,nan,2022-05-18,T20,Thunder,0,0,0
Sunrisers,Western Storm,nan,nan,nan,nan,2022-05-18,T20,Western Storm,0,0,0
Sunrisers,Western Storm,nan,nan,nan,nan,2022-05-18,T20,Western Storm,0,0,0
Kolkata Knight Riders,Lucknow Super Giants,101.0,176.0,10.0,7.0,2022-05-18,T20,Lucknow Super Giants,0,1,0
Kolkata Knight Riders,Lucknow Super Giants,101.0,176.0,10.0,7.0,2022-05-18,T20,Lucknow Super Giants,0,1,0
Central Sparks,South East Stars,nan,nan,nan,nan,2022-05-18,T20,Central Sparks,0,0,0
Central Sparks,South East Stars,nan,nan,nan,nan,2022-05-18,T20,Central Sparks,0,0,0
Lightning,Southern Vipers,nan,nan,nan,nan,2022-05-18,T20,Southern Vipers,0,0,0
Lightning,Southern Vipers,nan,nan,nan,nan,2022-05-18,T20,Southern Vipers,0,0,0
Namibia,Zimbabwe,95.4,112.0,6.8,2.2,2022-05-19,T20,Namibia,1,4,0
Namibia,Zimbabwe,95.4,112.0,6.8,2.2,2022-05-19,T20,Namibia,1,4,0
Hampshire,Somerset,428.0,157.5,10.0,10.0,2022-05-19,MDM,Hampshire,1,0,0
Hampshire,Somerset,428.0,157.5,10.0,10.0,2022-05-19,MDM,Hampshire,1,0,0
Leicestershire,Worcestershire,215.5,291.0,9.5,7.5,2022-05-19,MDM,Worcestershire,0,0,2
Hampshire,Somerset,428.0,157.5,10.0,10.0,2022-05-19,MDM,Hampshire,1,0,0
Gujarat Titans,Royal Challengers Bangalore,174.0,170.0,4.0,6.0,2022-05-19,T20,Royal Challengers Bangalore,1,0,0
Gujarat Titans,Royal Challengers Bangalore,174.0,170.0,4.0,6.0,2022-05-19,T20,Royal Challengers Bangalore,1,0,0
Derbyshire,Nottinghamshire,nan,nan,nan,nan,2022-05-19,MDM,Nottinghamshire,0,0,0
Derbyshire,Nottinghamshire,nan,nan,nan,nan,2022-05-19,MDM,Nottinghamshire,0,0,0
Derbyshire,Nottinghamshire,nan,nan,nan,nan,2022-05-19,MDM,Nottinghamshire,0,0,0
Derbyshire,Nottinghamshire,nan,nan,nan,nan,2022-05-19,MDM,Nottinghamshire,0,0,0
Munster Reds,North-West Warriors,nan,nan,nan,nan,2022-05-19,ODM,North-West Warriors,0,0,0
Munster Reds,North-West Warriors,nan,nan,nan,nan,2022-05-19,ODM,North-West Warriors,0,0,0
Leicestershire,Worcestershire,215.5,291.0,9.5,7.5,2022-05-19,MDM,Worcestershire,0,0,2
Hampshire,Somerset,428.0,157.5,10.0,10.0,2022-05-19,MDM,Hampshire,1,0,0
Nepal,Uganda,95.5,102.0,8.0,7.0,2022-05-19,T20,Uganda,0,2,0
Leicestershire,Worcestershire,215.5,291.0,9.5,7.5,2022-05-19,MDM,Worcestershire,0,0,2
Kent,Northamptonshire,nan,nan,nan,nan,2022-05-19,MDM,draw,0,0,0
Durham,Middlesex,nan,nan,nan,nan,2022-05-19,MDM,Middlesex,0,0,0
Durham,Middlesex,nan,nan,nan,nan,2022-05-19,MDM,Middlesex,0,0,0
Essex,Lancashire,nan,nan,nan,nan,2022-05-19,MDM,Essex,0,0,0
Nepal,Uganda,95.5,102.0,8.0,7.0,2022-05-19,T20,Uganda,0,2,0
Essex,Lancashire,nan,nan,nan,nan,2022-05-19,MDM,Essex,0,0,0
Essex,Lancashire,nan,nan,nan,nan,2022-05-19,MDM,Essex,0,0,0
Warwickshire,Yorkshire,nan,nan,nan,nan,2022-05-19,MDM,draw,0,0,0
Kent,Northamptonshire,nan,nan,nan,nan,2022-05-19,MDM,draw,0,0,0
Durham,Middlesex,nan,nan,nan,nan,2022-05-19,MDM,Middlesex,0,0,0
Durham,Middlesex,nan,nan,nan,nan,2022-05-19,MDM,Middlesex,0,0,0
Warwickshire,Yorkshire,nan,nan,nan,nan,2022-05-19,MDM,draw,0,0,0
Kent,Northamptonshire,nan,nan,nan,nan,2022-05-19,MDM,draw,0,0,0
Warwickshire,Yorkshire,nan,nan,nan,nan,2022-05-19,MDM,draw,0,0,0
Guernsey,Jersey,nan,nan,nan,nan,2022-05-20,T20,Jersey,0,0,0
Chennai Super Kings,Rajasthan Royals,nan,nan,nan,nan,2022-05-20,T20,Rajasthan Royals,0,0,0
Nepal,Uganda,96.66666666666667,101.66666666666667,8.0,6.0,2022-05-20,T20,Nepal,0,3,0
Nepal,Uganda,96.66666666666667,101.66666666666667,8.0,6.0,2022-05-20,T20,Nepal,0,3,0
Chennai Super Kings,Rajasthan Royals,nan,nan,nan,nan,2022-05-20,T20,Rajasthan Royals,0,0,0
Guernsey,Jersey,nan,nan,nan,nan,2022-05-20,T20,Jersey,0,0,0
Lightning,Thunder,nan,nan,nan,nan,2022-05-21,T20,Lightning,0,0,0
Northern Diamonds,Southern Vipers,nan,nan,nan,nan,2022-05-21,T20,Southern Vipers,0,0,0
Nepal,Uganda,96.75,96.75,8.5,6.5,2022-05-21,T20,Nepal,1,3,0
Northern Diamonds,Southern Vipers,nan,nan,nan,nan,2022-05-21,T20,Southern Vipers,0,0,0
Lightning,Thunder,nan,nan,nan,nan,2022-05-21,T20,Lightning,0,0,0
Delhi Capitals,Mumbai Indians,179.0,177.0,6.0,5.0,2022-05-21,T20,Mumbai Indians,1,0,0
South East Stars,Western Storm,nan,nan,nan,nan,2022-05-21,T20,South East Stars,0,0,0
South East Stars,Western Storm,nan,nan,nan,nan,2022-05-21,T20,South East Stars,0,0,0
Central Sparks,Sunrisers,nan,nan,nan,nan,2022-05-21,T20,Central Sparks,0,0,0
Nepal,Uganda,96.75,96.75,8.5,6.5,2022-05-21,T20,Nepal,1,3,0
Namibia,Zimbabwe,94.0,110.4,6.6,3.2,2022-05-21,T20,Zimbabwe,1,4,0
Delhi Capitals,Mumbai Indians,179.0,177.0,6.0,5.0,2022-05-21,T20,Mumbai Indians,1,0,0
Namibia,Zimbabwe,94.0,110.4,6.6,3.2,2022-05-21,T20,Zimbabwe,1,4,0
Central Sparks,Sunrisers,nan,nan,nan,nan,2022-05-21,T20,Central Sparks,0,0,0
Punjab Kings,Sunrisers Hyderabad,151.0,152.0,10.0,3.0,2022-05-22,T20,Punjab Kings,0,1,0
Punjab Kings,Sunrisers Hyderabad,151.0,152.0,10.0,3.0,2022-05-22,T20,Punjab Kings,0,1,0
Namibia,Zimbabwe,111.4,127.2,6.2,3.4,2022-05-22,T20,Namibia,1,4,0
Namibia,Zimbabwe,111.4,127.2,6.2,3.4,2022-05-22,T20,Namibia,1,4,0
Bangladesh,Sri Lanka,289.5,264.3333333333333,7.5,7.333333333333333,2022-05-23,Test,Sri Lanka,0,1,1
Bangladesh,Sri Lanka,289.5,264.3333333333333,7.5,7.333333333333333,2022-05-23,Test,Sri Lanka,0,1,1
Bangladesh,Sri Lanka,289.5,264.3333333333333,7.5,7.333333333333333,2022-05-23,Test,Sri Lanka,0,1,1
Bangladesh,Sri Lanka,289.5,264.3333333333333,7.5,7.333333333333333,2022-05-23,Test,Sri Lanka,0,1,1
Supernovas,Trailblazers,nan,nan,nan,nan,2022-05-23,T20,Supernovas,0,0,0
Supernovas,Trailblazers,nan,nan,nan,nan,2022-05-23,T20,Supernovas,0,0,0
Pakistan,Sri Lanka,nan,nan,nan,nan,2022-05-24,T20,Pakistan,0,0,0
Gujarat Titans,Rajasthan Royals,192.0,155.0,4.0,9.0,2022-05-24,T20,Gujarat Titans,1,0,0
Pakistan,Sri Lanka,nan,nan,nan,nan,2022-05-24,T20,Pakistan,0,0,0
Gujarat Titans,Rajasthan Royals,192.0,155.0,4.0,9.0,2022-05-24,T20,Gujarat Titans,1,0,0
Supernovas,Velocity,nan,nan,nan,nan,2022-05-24,T20,Velocity,0,0,0
Supernovas,Velocity,nan,nan,nan,nan,2022-05-24,T20,Velocity,0,0,0
Namibia,Zimbabwe,125.8,127.4,5.8,5.0,2022-05-24,T20,Namibia,2,3,0
Namibia,Zimbabwe,125.8,127.4,5.8,5.0,2022-05-24,T20,Namibia,2,3,0
Munster Reds,Northern Knights,249.0,248.0,7.0,9.0,2022-05-24,ODM,Munster Reds,1,0,0
Munster Reds,Northern Knights,249.0,248.0,7.0,9.0,2022-05-24,ODM,Munster Reds,1,0,0
Kent,Somerset,nan,nan,nan,nan,2022-05-25,T20,Somerset,0,0,0
Worcestershire,Yorkshire,nan,nan,nan,nan,2022-05-25,T20,Yorkshire,0,0,0
Worcestershire,Yorkshire,nan,nan,nan,nan,2022-05-25,T20,Yorkshire,0,0,0
Lucknow Super Giants,Royal Challengers Bangalore,163.0,181.0,8.0,6.0,2022-05-25,T20,Royal Challengers Bangalore,0,1,0
Lucknow Super Giants,Royal Challengers Bangalore,163.0,181.0,8.0,6.0,2022-05-25,T20,Royal Challengers Bangalore,0,1,0
Kent,Somerset,nan,nan,nan,nan,2022-05-25,T20,Somerset,0,0,0
Durham,Leicestershire,333.5,228.0,6.0,6.0,2022-05-26,T20,Durham,0,0,2
Trailblazers,Velocity,nan,nan,nan,nan,2022-05-26,T20,Trailblazers,0,0,0
Birmingham Bears,Northamptonshire,nan,nan,nan,nan,2022-05-26,T20,Birmingham Bears,0,0,0
Trailblazers,Velocity,nan,nan,nan,nan,2022-05-26,T20,Trailblazers,0,0,0
Pakistan,Sri Lanka,107.0,106.0,4.0,8.0,2022-05-26,T20,Pakistan,1,0,0
Birmingham Bears,Northamptonshire,nan,nan,nan,nan,2022-05-26,T20,Birmingham Bears,0,0,0
Durham,Leicestershire,333.5,228.0,6.0,6.0,2022-05-26,T20,Durham,0,0,2
Gloucestershire,Middlesex,nan,nan,nan,nan,2022-05-26,T20,Middlesex,0,0,0
Glamorgan,Sussex,nan,nan,nan,nan,2022-05-26,T20,Glamorgan,0,0,0
Pakistan,Sri Lanka,107.0,106.0,4.0,8.0,2022-05-26,T20,Pakistan,1,0,0
Gloucestershire,Middlesex,nan,nan,nan,nan,2022-05-26,T20,Middlesex,0,0,0
Glamorgan,Sussex,nan,nan,nan,nan,2022-05-26,T20,Glamorgan,0,0,0
Leinster Lightning,Munster Reds,304.0,305.0,6.0,5.0,2022-05-27,T20,Munster Reds,0,1,0
Leinster Lightning,Munster Reds,304.0,305.0,6.0,5.0,2022-05-27,T20,Munster Reds,0,1,0
Durham,Northamptonshire,nan,nan,nan,nan,2022-05-27,T20,Northamptonshire,0,0,0
Essex,Kent,291.0,581.0,5.5,9.0,2022-05-27,T20,Essex,0,0,2
Gloucestershire,Sussex,nan,nan,nan,nan,2022-05-27,T20,Gloucestershire,0,0,0
Gloucestershire,Sussex,nan,nan,nan,nan,2022-05-27,T20,Gloucestershire,0,0,0
Rajasthan Royals,Royal Challengers Bangalore,156.5,144.0,5.5,8.0,2022-05-27,T20,Rajasthan Royals,1,1,0
Essex,Kent,291.0,581.0,5.5,9.0,2022-05-27,T20,Essex,0,0,2
Birmingham Bears,Derbyshire,nan,nan,nan,nan,2022-05-27,T20,Birmingham Bears,0,0,0
